Année;Lieux;Discipline;Championnat;Code_Course;Catégorie;Embarcation;Distance;Finale;Position;Temps;Moyenne_Ergo_Bateau;Club1;Club2;Club3;Club4;Rameur1;Rameur2;Rameur3;Rameur4;Rameur5;Rameur6;Rameur7;Rameur8;Barreur
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19F8+;U19;U19F8+;2000;FA;2.0;07:01.98;08:04.22;SPORT NAUTIQUE DE BERGERAC;;;;CECILIA CHORT;LEA JARJANETTE;TAINA NAISSANT;EMMIE BRY;CELIA BRY;CHLOE JARJANETTE;MORGANE SORBIER;EVA DUMERY BOUV;NAWEL RADI
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19F8+;U19;U19F8+;2000;FA;3.0;07:03.70;08:03.33;CERCLE DE L'AVIRON DE LYON;;;;HELOISE GOUTTENOIRE;VANILLE VACHERESSE;MAELYS ANNINO EUZEN;EVA ROUSSEAU NOIRAY;ANAIS MICHEL;LISA LELOIRE;MEIJE RAVAT VAILLY;ILONA RASPADO;ALEXANDRA BOISTARD
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19F8+;U19;U19F8+;2000;FA;4.0;07:08.54;08:00.32;ENTENTE NAUTIQUE D'AIX-LES-BAINS AVIRON;;;;COLINE PINSON;BETTY FUVEL;LUCIE ASSIER;CLAIRE SABOURDY;PASCALINE VIAL;LANA GUERCI;TELMA VILLALONGA;CLEMENTINE BRUN;THAIS ALLEMAND
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19F8+;U19;U19F8+;2000;FA;5.0;07:16.55;;CERCLE AVIRON DE NANTES;;;;ADÉLIE SOUBIGOU;ROSE GALLEN;ADÈLE FORTUN;LUNA VANDANJON;YAËLLE LATEVI LAWSON-TANNIOU;KALIE MARQUIS;AXELLE LE DU;PAULINE BAICHETTE;ENZO COURSEAULT-PROTEAU
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19F8+;U19;U19F8+;2000;FB;1.0;07:23.89;08:49.38;BOULOGNE 92;;;;NOÉMIE JASON;ANNAJULIA YATES;CHLOÉ BEST-BELPOMME;CONSTANCE LEMPERIERE;YASMINE BEN ATALLAH;HÉLOÏSE BERNARD;CLÉMENCE AUDEBERT;ALIX VAILLANT;JULIEN WEBER CORVIOLE
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19F8+;U19;U19F8+;2000;FB;2.0;07:24.22;08:37.83;AVIRON BOULONNAIS;;;;CHLOE VIVES SERVERA;LYSEA GUY;CLEMENCE MARCOTTE;ZOE HUBERT;SARAH DELAMBRE;CHLOE CADART;CELESTE SIERKA;GWENDOLINE MASSON;AXEL BOULOGNE
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19F8+;U19;U19F8+;2000;FB;3.0;07:25.10;08:38.49;SOCIETE NAUTIQUE DE LAGNY;;;;MADISSON GONZALEZ;ROMANE BALDERANI;CORALIE DETRE;CASSANDRA MANQUAT;LISE ROUSSEAU;ELISA DONDAINE;LORNA CIVRAY;OLGA CARDON;AURELIEN MANQUAT
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FA;1.0;06:37.55;06:26.55;ASS.SPORTIVE CORBEIL-ESSONNES AVIRON 91;;;;MELIO CLAVAL;HUGO DUTERTE;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FA;2.0;06:41.80;06:38.50;CERCLE DE L'AVIRON DE CHALON SUR SAONE;;;;SAMSON BARBERO;ETHAN CHOURAQUI;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FA;3.0;06:44.04;06:29.20;ENTENTE NAUTIQUE D'AIX-LES-BAINS AVIRON;;;;BAPTISTE PETIT-ROULET;DAMIEN KLINGLER;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FA;4.0;06:48.04;06:25.20;CLUB NAUTIQUE DE CHARLEVILLE-MEZIERES;;;;MAXENCE LE TIEC;REMI HULOT;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FA;5.0;06:48.85;06:32.80;SOCIETE NAUTIQUE D'AVIGNON;;;;ALRIC RODRIGUE ROSATI;THEO WROBLEWSKI;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FB;1.0;06:53.45;06:31.20;AVIRON UNION NAUTIQUE DE VILLEFRANCHE;;;;NOE BASSET;TOBIAS BOUDON;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FB;2.0;06:54.83;06:39.15;CLUB MARIGNANAIS DES SPORTS D'AVIRON;;;;OSCAR DESFOURNEAUX;MICHAEL HERNANDEZ;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FB;3.0;07:00.07;06:37.95;CLUB DE L'AVIRON DE VICHY;;;;NICOLAS DROISSART;THOMAS FOUGEROUSE;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FB;4.0;07:00.54;06:50.50;SOCIETE NAUTIQUE DU PERREUX;;;;YOUENN MERAPPERE;PIERRE PICQUET EGLY;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FB;5.0;07:02.70;06:53.00;SOCIETE NAUTIQUE DE CONDRIEU;;;;YWAN FAYE;AXEL DELZOPPO;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FB;6.0;07:06.05;06:25.05;ASSOCIATION DES SPORTS DE L'EAU DOUAI;;;;BAPTISTE HARDIER;RIYADH DIAB;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FC;1.0;07:11.96;06:37.90;VALENCIENNES UNIVERSITE CLUB;;;;GREGOIRE CAMUS;PIERRE MOLINS;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FC;2.0;07:15.45;06:43.52;CERCLE NAUTIQUE DE FRANCE;;;;SACHA ROIENA;PAUL BOUCHET;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FC;3.0;07:19.66;07:03.55;AVIRON CLUB DU LAC D'AIGUEBELETTE;;;;BAPTISTE OBERFALCER;JOHAN LABEYE-VULLION;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FC;4.0;07:21.39;06:52.40;AVIRON TOURS METROPOLE;;;;PAUL BESNARD;MAYEUL POTIN;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FC;5.0;07:22.73;06:39.10;AVIRON UNION NAUTIQUE DE VILLEFRANCHE;;;;VIRGILE LEBRUN;MALIK MOUNIB;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FC;6.0;07:28.75;07:04.70;SOCIETE NAUTIQUE DE LA HAUTE SEINE;;;;MATHIEU HUREL;ADRIEN CAROL;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FD;1.0;07:21.24;06:39.25;SPORT NAUTIQUE DE BERGERAC;;;;GUILLAUME ROUX;NICOLAS CHECHELSKI;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FD;2.0;07:21.89;07:02.15;BOULOGNE 92;;;;LOUIS OLZIER-LE CALVE;VIVIEN FOURNIER;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FD;3.0;07:24.99;06:49.30;CHABLAIS AVIRON THONON;;;;HUGO ROCH;ALEXANDRE SZYMCZAK;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FD;4.0;07:25.78;06:54.95;SOCIETE DES REGATES RENNAISES;;;;HENRI GAUTHEREAU;CLEMENT MALARD;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FD;5.0;07:28.40;07:31.75;AVIRON DECINOIS;;;;CLEMENT THEVENIN;ROBIN NOYER;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H2x;U19;U19H2x;2000;FD;6.0;07:35.18;06:48.00;AVIRON BOULONNAIS;;;;TOM FOURDINIER;THIBAUT WALLE;;;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FA;1.0;06:46.16;06:40.00;CERCLE NAUTIQUE DES REGATES REMOISES;;;;PAUL EMMANUEL STEENS;MAXIME EYMARD;MARC PECCAVET;ALEXANDRE JOLARD;;;;;NOEMIE SEPE
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FA;2.0;06:48.10;06:49.02;SPORT NAUTIQUE COMPIEGNOIS;;;;BENJAMIN MULLER;PIERRE NICOULAUD;ELLIOT GRESSEL;JULES DELCOURT;;;;;MAELLE MABESOONE
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FA;3.0;06:49.50;06:41.70;AVIRON UNION NAUTIQUE DE LYON;;;;AXEL RAMPON;HECTOR GUIMET;LOUIS BOUILLOT;JULES BERCHTOLD;;;;;PAUL GALLOIS
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FA;4.0;06:51.16;06:32.05;GRAVELINES AVIRON;;;;GAUTHIER LOT;MATIAS BOUCHARD;CORENTIN DEROO;ERWAN NION;;;;;JADE DEROY
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FA;5.0;06:51.94;06:53.55;AVIRON TOULOUSAIN;;;;CYPRIEN OCCHIPINTI;AUBIN RIEUNAU;THOMAS SENE;THEO SOIZEAU;;;;;MARIE SOPHIE BIBEN
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FA;6.0;06:59.01;06:42.13;AVIRON VILLENEUVOIS;;;;SIMON GRESSE;THIBAUT FONTAINE;AXEL PAILLAS;ARTHUR BESSON;;;;;CHARLOTTE JEANNERET
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FB;1.0;07:01.86;07:10.80;AVIRON CLUB DE LYON-CALUIRE;;;;VALENTIN DUCREUX ACCARY;THOMAS POINT;ISSAM MAMOUNI;PIERRE POINT;;;;;EMMA AMIOT
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FB;2.0;07:04.57;07:02.95;CERCLE AVIRON DE NANTES;;;;AUDRAN BELBEOC H;RAPHAËL LE BRETON;MATTHIEU DEVYS;ALEXANDRE DUTKIEWICZ;;;;;LOTHAIRE BETTINGER
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FB;3.0;07:06.38;06:56.12;ANGERS NAUTIQUE AVIRON;;;;BAPTISTE FAURE;THIBAUT YON;JEAN-BAPTISTE DE SARRAZIN;SANTIAGO BERTIN;;;;;LEONIE BERGUE
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4+;U19;U19H4+;2000;FB;4.0;07:14.24;07:03.55;SPORTS NAUTIQUES TAIN-TOURNON;;;;LENNY GRENIER;MATTHIEU LONGREZ;LUCAS BRESCIANI;HUGO CITRO;;;;;MORGAN DESCORMES
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4-;U19;U19H4-;2000;FA;1.0;06:23.42;06:42.93;AVIRON GRENOBLOIS;;;;FABIAN LUDWIG;FRÉDÉRIC LUDWIG;HUGO DEGREMONT;ALEXIS COUPAT;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4-;U19;U19H4-;2000;FA;2.0;06:30.14;06:44.52;CERCLE NAUTIQUE D'ANNECY;;;;EWEN AYOUL;CLEMENT MICHELLOD;MATHIEU SCALA;MAXIME PHILIPPE;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4-;U19;U19H4-;2000;FA;3.0;06:35.38;07:03.25;AVIRON MEULAN-LES-MUREAUX-HARDRICOURT;;;;TANGUY SILVESTRE;ENZO BLONDELET;BAPTISTE ROULIER;ENZO LAMBOI DAGUET;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4-;U19;U19H4-;2000;FA;4.0;06:39.67;07:02.10;AVIRON SAINT-CASSIEN;;;;VALENTIN LHUILLIER;ALAN MITCHELL;HARRY FISHER;GABRIEL MEDARD;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4-;U19;U19H4-;2000;FA;5.0;06:42.14;07:06.67;SOCIETE NAUTIQUE DE LAGNY;;;;DANIIL VYNOGRADOV;GAUTHIER DUC;ALEXIS DELISSE;ARTHUS FOURNET;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4-;U19;U19H4-;2000;FA;6.0;06:47.85;07:04.98;SOCIETE NAUTIQUE DU PERREUX;;;;ANTOINE MARCELLIN;GABRIEL CHATELAIN;BAPTISTE HAUTIN;JULES CHABOISSIER;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FA;1.0;06:06.96;06:27.63;AVIRON CLUB DE LYON-CALUIRE;;;;NOAH BIETRIX GONGALVES;NICOLAS SAYN;SAMUEL ARQUE;LÉON PIGNOT DUBOST;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FA;2.0;06:09.47;06:33.47;SOCIETE NAUTIQUE DE LA HAUTE SEINE;;;;MARTIN BAUER;ELOUEN CHENEDE;GUILLAUME KIEFFER;ANNAEG CHENEDE;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FA;3.0;06:13.95;06:49.40;SOCIETE NAUTIQUE DE LAGNY;;;;GABRIEL DELISSE;NILS FOURNET;SAINT NICK BENOIT;ROMAIN DETRE;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FA;4.0;06:19.33;07:02.27;SOCIETE NAUTIQUE DE PONT-A-MOUSSON;;;;CORENTIN LIGIARDI;NICOLAS CAMPELLO;NICOLAS GUYOT;LEO GROSSE;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FA;5.0;06:20.36;06:45.88;CERCLE DE L'AVIRON DE LYON;;;;LUCIEN MAURAU;CYPRIEN MAROT;JULES MONTEL;ROMAIN SAUTHON;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FA;6.0;06:26.37;06:36.40;AVIRON BAYONNAIS;;;;ALEXANDRE MICHIARA;JOPPE GROOTSWAGERS;MATTIN COLAS;GUILLAUME BRIOL-DUHALDE;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FB;1.0;06:25.38;06:48.70;SOCIETE NAUTIQUE DE MONACO;;;;LUCAS FAUCHE;ENZO CASSINI-PELOUX;JOAN CIVIT;MATTEO GASTAUD;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FB;2.0;06:27.37;07:01.27;AVIRON SAINT-QUENTINOIS;;;;PAUL DUPONT;THEO FAGES;OSCAR FAGES;ELIOTT CREPIN;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FB;3.0;06:29.22;07:11.07;ASSOCIATION SPORTIVE MANTAISE;;;;KARL BARTHAS;LOUIS SALMON;FABIEN GOUPIL;LOUIS BARET;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FB;4.0;06:30.21;07:06.25;CERCLE DE L'AVIRON DE CHALON SUR SAONE;;;;HUGO VIALLE;NICOLAS GRISARD;ELIO BERT;TOM THEVENIAUT;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FB;5.0;06:31.98;;AVIRON UNION NAUTIQUE DE VILLEFRANCHE;;;;TRISTAN ROBBE;OWEN BOUDON;NOE FALDYSTA;HUGO HERZ;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FB;6.0;06:32.35;07:01.12;AVIRON STRASBOURG 1881;;;;EDGAR NEFF;PIERRE KALIS;KAREL VAZZOLER;FELIX KLEIMANN;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FC;1.0;06:55.63;07:03.15;CLUB DES SPORTS NAUTIQUES DE BRIVE;;;;ALEXIS MICHELLON;LOUCAS CROUCHET;FLORIAN VILLAUME;VICTOR MROZINSKI;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FC;2.0;06:58.11;;SPORT NAUTIQUE DE NANCY;;;;MATHEO PINGRET;GABRIEL BOBILLIER;EMILE ESCHBACH;GENC HAMITI;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FC;3.0;07:04.02;06:49.55;BOULOGNE 92;;;;GIULIO CAMPINA;OSCAR LECLERCQ;ALBAN MOMENI;MATTEO BORDE;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FC;4.0;07:06.36;07:12.33;AVIRON GRENOBLOIS;;;;NICOLAS HAVEN;VASILIS ALIVANOGLOU;LUC GERBER;ARTHUR PISTONE;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H4x;U19;U19H4x;2000;FC;5.0;07:06.74;07:16.45;SOCIETE NAUTIQUE DE MONACO;;;;THOMAS AUBEL;LOUIS FONTANILI;LUCA CASSINI-PELOUX;ANDREA BOLOGNESI;;;;;
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H8+;U19;U19H8+;2000;FA;1.0;05:56.07;06:40.61;SPORT NAUTIQUE DE NANCY;;;;LOUIS WILHELM;BAPTISTE LEBEL;HUGUES MASSON;OSCAR BLETOUX;PIERRE CZERWIK;MATTHIEU THOMAS;ALEXIS ROSE;NOAM EL AYNAOUI;THEO RUGGERI
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H8+;U19;U19H8+;2000;FA;2.0;06:00.27;06:44.44;AVIRON MARNE ET JOINVILLE;;;;VICTOR DAMEZ;ALEXANDRE GOY;BARTOLOMEO VOSGIEN;RAPHAEL LAVAL;MAX PERES;ULYSSE CIMENT;PAUL SOBCZAK;CHARLES DERANCOURT;EMILE HYLTON-LIBERT
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H8+;U19;U19H8+;2000;FA;3.0;06:01.66;06:43.26;SOCIETE NAUTIQUE DE BAYONNE;;;;HUGUES POIRIER;ELIOTT POIRIER;LILIAN LOUS ARCENE;PIERRE BOURGEOIS;IKER CORNIERE;PIERRE-ESTEBAN SOUBESTE;IBAN ELISSALDE;LOGAN GARAY;CAMILLE REICH
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H8+;U19;U19H8+;2000;FA;4.0;06:15.73;06:51.85;CERCLE AVIRON DE NANTES;;;;MATTHIEU ANQUETIL;HUGO LECOT;MARTIN COLLIARD;MALO DEBARD;NATHAN COTINAT;MELCHIOR BOUYER;VIRGILE CHARRON;EMMANUEL LAMOTHE;ENZO COURSEAULT-PROTEAU
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H8+;U19;U19H8+;2000;FA;5.0;06:18.47;06:57.15;CLUB NAUTIQUE ET ATHLETIQUE DE ROUEN;;;;SOCRATE LION;VAHE LE LAN;FABIEN HECQUET;VALENTIN CAMPION;CHARLES DUVAL;GASPARD CLOAREC;VIRGILE LEMATRE;RAPHAEL LAMOURET;AVA LION
2021;Mantes-la-Jolie;RIVIERE;Championnat de France Sénior et J18 Bateaux Longs;U19H8+;U19;U19H8+;2000;FA;6.0;06:24.13;07:08.06;CERCLE NAUTIQUE DE FRANCE;;;;ARTHUR FILIPPI;ETHAN COUBE;LOUIS CARROT-DULAC;LUCIANO FARAGGI;VADIM MARTIN-JOHNER;MAXIME REVOL;ANASTASE DOUROUDAKIS;MAEL SEYTRE;ARTHUR ROBIN-CHAMPIGNEUL
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;1.0;31:24.15;;L'AVIRON DU LAC BLEU;;;;EDWIGE ALFRED;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;2.0;32:00.65;;ENDAIKA ARRAUN ELKARTEA;;;;JESSICA BERRA;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;3.0;32:34.89;;AVIRON BEAUCAIRE;;;;STEPHANIE CHANTRY;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;4.0;33:14.84;;CLUB AVIRON EVIAN;;;;CINDY PELLEGRINO;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;5.0;34:14.20;;AVIRON BEAUCAIRE;;;;MANON PELLIER;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;6.0;34:28.88;;AVIRON CLUB DU BASSIN DE THAU;;;;ELISABETH DYSKIEWICZ;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;7.0;35:01.46;;CLUB NAUTIQUE DE CHAMBERY LE BOURGET;;;;MARIE THIEBAUT;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;8.0;35:20.30;;SOCIETE NAUTIQUE DE LA BAIE DE SAINT-MALO;;;;EMMANUELLE LEGRAND;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;9.0;35:30.97;;AVIRON DE MER DE PLOUGONVELIN;;;;ANNE TRINQUIER;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;10.0;35:53.89;07:36.60;CLUB NAUTIQUE DE LIBOURNE 1876;;;;LUCIE RENOUD-LYAT;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;11.0;37:26.27;;SOCIETE NAUTIQUE DE LA BAIE DE SAINT-MALO;;;;FABIENNE COURTOIS;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;12.0;37:48.20;;SAINT NAZAIRE OLYMPIQUE SPORTIF AVIRON;;;;LYDIE PONCHARD;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;13.0;38:02.94;08:21.80;SOCIETE NAUTIQUE DE MONACO;;;;NANCY HESLIN;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF1x;SENIORS;SF1x;6000;FA;14.0;43:11.62;;BOULOGNE 92;;;;FLORE VILLARET;;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;1.0;28:34.25;07:01.15;CLUB NAUTIQUE DE LIBOURNE 1876;;;;MAYA CORNUT DANJOU;JOSEPHINE CORNUT DANJOU;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;2.0;29:04.07;;SOCIETE NAUTIQUE D'AVIGNON;;;;UNA CLEAR;ADELINE MENDOZA-CAPIAN;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;3.0;29:33.41;;SOCIETE NAUTIQUE DE LA BAIE DE SAINT-MALO;;;;CHLOE BRIARD;JULIETTE HOURDIN;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;4.0;30:14.86;;SOCIETE NAUTIQUE DE LAGNY;;;;DIANE DELALLEAU;NATHALIE COLLET;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;5.0;30:48.41;;AVIRON CLUB DE CASSIS;;;;SYLVIE THUAULT;EMMA ALLSTAFF;;;;;;;
2021;Port-Camargue (Grau du Roi);MER;Championnats de France d'aviron de mer;SF2x;SENIORS;SF2x;6000;FA;6.0;31:55.98;07:30.00;SAINT NAZAIRE OLYMPIQUE SPORTIF AVIRON;;;;EMIE DELALANDE;AMÉLIE CHAUVIN;;;;;;;
